Номер вагона,Код станции операции,Название станции операции,Номер поезда,Индекс поезда,Операция,Дата операции,Код груза,Название груза,Вес груза,Код станции назначения,Название станции назначения,Код отправителя,Код получателя,Код станции отправления,Станция начала рейса,Дата приема груза к перевозке
55292775,49290,РОДИНСКАЯ,242,49290+0+20160,ВЫГ2,6/18/17 17:05,16111,УГОЛЬ Г,0,49290,РОДИНСКАЯ,9190,2016,45510,БОГУСЛАВСКИЙ,6/15/17 22:40
55292890,48100,РОЯ,0,48100+710+23490,ОТОТ,6/18/17 21:40,16111,УГОЛЬ Г,70,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 12:25
55292890,48100,РОЯ,0,48100+810+23490,ОКОТ,6/19/17 10:00,16111,УГОЛЬ Г,70,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 12:25
55292890,48100,РОЯ,242,48100+0+27490,ВЫГ2,6/19/17 10:00,16111,УГОЛЬ Г,0,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 12:25
55292965,45510,БОГУСЛАВСКИЙ,9190,45510+0+91900,ПГР2,6/20/17 11:35,16111,УГОЛЬ Г,70,48100,РОЯ,2749,2749,45510,БОГУСЛАВСКИЙ,6/20/17 11:35
55297972,49290,РОДИНСКАЯ,0,49290+354+20160,ПРДР,6/19/17 11:20,16111,УГОЛЬ Г,66,40900,ЛАДЫЖИН,2016,3601,49290,РОДИНСКАЯ,6/19/17 9:30
55297972,49290,РОДИНСКАЯ,2016,49290+0+20160,ПГР2,6/19/17 9:30,16111,УГОЛЬ Г,66,40900,ЛАДЫЖИН,9190,3601,49290,РОДИНСКАЯ,6/19/17 9:30
55297972,49290,РОДИНСКАЯ,242,49290+0+20160,ВЫГ2,6/19/17 9:30,16111,УГОЛЬ Г,0,49290,РОДИНСКАЯ,9190,2016,49290,РОДИНСКАЯ,6/19/17 9:30
55298129,49290,РОДИНСКАЯ,0,49290+354+20160,ПРДР,6/19/17 11:20,16111,УГОЛЬ Г,63,40900,ЛАДЫЖИН,2016,3601,49290,РОДИНСКАЯ,6/19/17 9:30
55298129,49290,РОДИНСКАЯ,2016,49290+0+20160,ПГР2,6/19/17 9:30,16111,УГОЛЬ Г,63,40900,ЛАДЫЖИН,9190,3601,49290,РОДИНСКАЯ,6/19/17 9:30
55298129,49290,РОДИНСКАЯ,242,49290+0+20160,ВЫГ2,6/19/17 9:30,16111,УГОЛЬ Г,0,49290,РОДИНСКАЯ,9190,2016,49290,РОДИНСКАЯ,6/19/17 9:30
55298327,49290,РОДИНСКАЯ,0,49290+183+20160,ОТОТ,6/18/17 20:10,16111,УГОЛЬ Г,70,49290,РОДИНСКАЯ,9190,2016,45510,БОГУСЛАВСКИЙ,6/16/17 12:50
55298327,49290,РОДИНСКАЯ,242,49290+0+20160,ВЫГ2,6/19/17 10:45,16111,УГОЛЬ Г,0,49290,РОДИНСКАЯ,9190,2016,45510,БОГУСЛАВСКИЙ,6/16/17 12:50
55298400,45510,БОГУСЛАВСКИЙ,9190,45510+0+91900,ПГР2,6/20/17 3:40,16111,УГОЛЬ Г,69,48100,РОЯ,1348,2749,45510,БОГУСЛАВСКИЙ,6/20/17 3:40
55355291,45510,БОГУСЛАВСКИЙ,9190,45510+0+91900,ПГР2,6/20/17 22:20,16111,УГОЛЬ Г,69,48220,НОВОГРОДОВКА,2749,5575,45420,ЧАПЛИНО,6/18/17 9:20
55358295,45510,БОГУСЛАВСКИЙ,9190,45510+0+91900,ПГР2,6/19/17 17:00,16111,УГОЛЬ Г,69,48220,НОВОГРОДОВКА,1300,5575,45510,БОГУСЛАВСКИЙ,6/19/17 17:00
55370514,49290,РОДИНСКАЯ,0,49290+190+20160,ОТОТ,6/19/17 21:00,16111,УГОЛЬ Г,70,49290,РОДИНСКАЯ,9190,2016,45510,БОГУСЛАВСКИЙ,6/18/17 5:40
55370514,49290,РОДИНСКАЯ,2016,49290+0+20160,ПГР2,6/20/17 4:30,16111,УГОЛЬ Г,66,40900,ЛАДЫЖИН,9190,3601,49290,РОДИНСКАЯ,6/20/17 4:30
55370514,49290,РОДИНСКАЯ,242,49290+0+20160,ВЫГ2,6/20/17 4:30,16111,УГОЛЬ Г,0,49290,РОДИНСКАЯ,9190,2016,49290,РОДИНСКАЯ,6/20/17 4:30
55370555,38810,БУРШТЫН,0,38810+757+13000,ОТОТ,6/19/17 11:04,16111,УГОЛЬ Г,70,38810,БУРШТЫН,9190,1300,45510,БОГУСЛАВСКИЙ,6/16/17 6:35
55370555,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/19/17 16:04,16111,УГОЛЬ Г,0,38810,БУРШТЫН,9190,1300,45510,БОГУСЛАВСКИЙ,6/16/17 6:35
55370605,49290,РОДИНСКАЯ,0,49290+189+20160,ОТОТ,6/19/17 17:01,16111,УГОЛЬ Г,70,49290,РОДИНСКАЯ,9190,2016,45510,БОГУСЛАВСКИЙ,6/17/17 17:50
55370605,49290,РОДИНСКАЯ,2016,49290+0+20160,ПГР2,6/20/17 1:05,16111,УГОЛЬ Г,66,40900,ЛАДЫЖИН,9190,3601,49290,РОДИНСКАЯ,6/20/17 1:05
55370605,49290,РОДИНСКАЯ,242,49290+0+20160,ВЫГ2,6/20/17 1:05,16111,УГОЛЬ Г,0,49290,РОДИНСКАЯ,9190,2016,49290,РОДИНСКАЯ,6/20/17 1:05
55397467,45510,БОГУСЛАВСКИЙ,9190,45510+0+91900,ПГР2,6/19/17 1:15,16111,УГОЛЬ Г,70,49100,КРИВОЙ ТОРЕЦ,1300,2409,45510,БОГУСЛАВСКИЙ,6/19/17 1:15
55397467,49100,КРИВОЙ ТОРЕЦ,0,49100+238+18400,ОТОТ,6/20/17 12:00,16111,УГОЛЬ Г,70,49100,КРИВОЙ ТОРЕЦ,9190,2409,45510,БОГУСЛАВСКИЙ,6/19/17 1:15
55397558,40900,ЛАДЫЖИН,242,40900+0+36010,ВЫГ2,6/19/17 3:00,16111,УГОЛЬ Г,0,40900,ЛАДЫЖИН,2016,3601,49290,РОДИНСКАЯ,6/15/17 19:50
55550545,49290,РОДИНСКАЯ,0,49290+189+20160,ОТОТ,6/19/17 17:01,16111,УГОЛЬ Г,70,49290,РОДИНСКАЯ,9190,2016,45510,БОГУСЛАВСКИЙ,6/17/17 17:50
55550545,49290,РОДИНСКАЯ,2016,49290+0+20160,ПГР2,6/20/17 1:05,16111,УГОЛЬ Г,68,40900,ЛАДЫЖИН,9190,3601,49290,РОДИНСКАЯ,6/20/17 1:05
55550545,49290,РОДИНСКАЯ,242,49290+0+20160,ВЫГ2,6/20/17 1:05,16111,УГОЛЬ Г,0,49290,РОДИНСКАЯ,9190,2016,49290,РОДИНСКАЯ,6/20/17 1:05
55550578,45460,АРОМАТНАЯ,9190,45460+0+91900,ПГР2,6/18/17 23:10,16111,УГОЛЬ Г,69,48220,НОВОГРОДОВКА,7401,5575,45460,АРОМАТНАЯ,6/18/17 23:10
55551162,45460,АРОМАТНАЯ,9190,45460+0+91900,ПГР2,6/18/17 23:10,16111,УГОЛЬ Г,69,48220,НОВОГРОДОВКА,7401,5575,45460,АРОМАТНАЯ,6/18/17 23:10
55616965,45510,БОГУСЛАВСКИЙ,9190,45510+0+91900,ПГР2,6/19/17 7:20,16111,УГОЛЬ Г,70,48100,РОЯ,2749,2749,45510,БОГУСЛАВСКИЙ,6/19/17 7:20
55616965,48100,РОЯ,0,48100+716+23490,ОТОТ,6/20/17 3:35,16111,УГОЛЬ Г,70,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/19/17 7:20
55623490,49310,ДОБРОПОЛЬЕ,1153,49310+0+11530,ПГР2,6/18/17 17:05,16111,УГОЛЬ Г,66,49310,ДОБРОПОЛЬЕ,2016,2107,49310,ДОБРОПОЛЬЕ,6/18/17 17:05
55623490,49310,ДОБРОПОЛЬЕ,0,49310+140+33440,ПРДР,6/20/17 3:30,16111,УГОЛЬ Г,66,49310,ДОБРОПОЛЬЕ,1153,2107,49310,ДОБРОПОЛЬЕ,6/18/17 17:05
55623490,49310,ДОБРОПОЛЬЕ,0,49310+480+21070,ОТОТ,6/20/17 5:30,16111,УГОЛЬ Г,66,49310,ДОБРОПОЛЬЕ,1153,2107,49310,ДОБРОПОЛЬЕ,6/18/17 17:05
55623698,49100,КРИВОЙ ТОРЕЦ,242,49100+0+24090,ВЫГ2,6/19/17 6:40,16111,УГОЛЬ Г,0,49100,КРИВОЙ ТОРЕЦ,9190,2409,49100,КРИВОЙ ТОРЕЦ,6/19/17 6:40
55626782,45460,АРОМАТНАЯ,9190,45460+0+91900,ПГР2,6/19/17 12:55,16111,УГОЛЬ Г,69,49100,КРИВОЙ ТОРЕЦ,2749,2409,45460,АРОМАТНАЯ,6/19/17 12:55
55626782,49100,КРИВОЙ ТОРЕЦ,0,49100+235+18400,ОТОТ,6/20/17 2:15,16111,УГОЛЬ Г,69,49100,КРИВОЙ ТОРЕЦ,9190,2409,45460,АРОМАТНАЯ,6/19/17 12:55
55628390,49310,ДОБРОПОЛЬЕ,1153,49310+0+11530,ПГР2,6/18/17 17:10,16111,УГОЛЬ Г,64,49310,ДОБРОПОЛЬЕ,2016,2107,49310,ДОБРОПОЛЬЕ,6/18/17 17:10
55628390,49310,ДОБРОПОЛЬЕ,0,49310+128+33440,ПРДР,6/19/17 5:55,16111,УГОЛЬ Г,64,49310,ДОБРОПОЛЬЕ,1153,2107,49310,ДОБРОПОЛЬЕ,6/18/17 17:10
55628390,49310,ДОБРОПОЛЬЕ,0,49310+128+33440,ПРДР,6/19/17 7:55,16111,УГОЛЬ Г,64,49310,ДОБРОПОЛЬЕ,1153,2107,49310,ДОБРОПОЛЬЕ,6/18/17 17:10
55628499,48100,РОЯ,0,48100+710+23490,ОТОТ,6/18/17 21:40,16111,УГОЛЬ Г,69,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 12:25
55628499,48100,РОЯ,0,48100+810+23490,ОКОТ,6/19/17 10:00,16111,УГОЛЬ Г,69,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 12:25
55628499,48100,РОЯ,242,48100+0+27490,ВЫГ2,6/19/17 10:00,16111,УГОЛЬ Г,0,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 12:25
55628556,48220,НОВОГРОДОВКА,0,48220+417+55750,ОТОТ,6/19/17 21:30,16111,УГОЛЬ Г,69,48220,НОВОГРОДОВКА,9190,5575,45460,АРОМАТНАЯ,6/17/17 19:55
55628556,48220,НОВОГРОДОВКА,242,48220+0+55750,ВЫГ2,6/20/17 13:00,16111,УГОЛЬ Г,0,48220,НОВОГРОДОВКА,9190,5575,45460,АРОМАТНАЯ,6/17/17 19:55
55632855,48200,ПОКРОВСК,6302,48200+0+0,ДОСЛ,6/19/17 0:20,16111,УГОЛЬ Г,70,48100,РОЯ,9190,6302,48200,ПОКРОВСК,6/19/17 0:20
55632855,48100,РОЯ,0,48100+714+23490,ОТОТ,6/19/17 23:45,16111,УГОЛЬ Г,70,48100,РОЯ,9190,6302,48200,ПОКРОВСК,6/19/17 0:20
55633838,45510,БОГУСЛАВСКИЙ,9190,45510+0+91900,ПГР2,6/19/17 7:20,16111,УГОЛЬ Г,69,48100,РОЯ,1300,2749,45510,БОГУСЛАВСКИЙ,6/19/17 7:20
55633838,48100,РОЯ,0,48100+716+23490,ОТОТ,6/20/17 3:35,16111,УГОЛЬ Г,69,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/19/17 7:20
55633879,38810,БУРШТЫН,0,38810+756+13000,ОТОТ,6/19/17 4:47,16111,УГОЛЬ Г,67,38810,БУРШТЫН,2107,1300,49310,ДОБРОПОЛЬЕ,6/15/17 6:40
55633879,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/20/17 11:00,16111,УГОЛЬ Г,0,38810,БУРШТЫН,2107,1300,38810,БУРШТЫН,6/20/17 11:00
55636161,48100,РОЯ,0,48100+710+23490,ОТОТ,6/18/17 21:40,16111,УГОЛЬ Г,70,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 13:45
55636161,48100,РОЯ,0,48100+810+23490,ОКОТ,6/19/17 10:00,16111,УГОЛЬ Г,70,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 13:45
55636161,48100,РОЯ,242,48100+0+27490,ВЫГ2,6/19/17 10:00,16111,УГОЛЬ Г,0,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 13:45
55636708,86380,ЧЕРКАСОВ КАМ,410,0+0+0,ПГР1,6/20/17 16:20,16111,УГОЛЬ Г,69,48480,САРТАНА,6969,3168,34750,ПЕНИЗЕВИЧИ,5/31/17 16:55
55636708,86380,ЧЕРКАСОВ КАМ,0,0+0+0,ПОГР,6/20/17 17:20,16111,УГОЛЬ Г,70,48480,САРТАНА,6969,0,34750,ПЕНИЗЕВИЧИ,5/31/17 16:55
55636708,86380,ЧЕРКАСОВ КАМ,410,0+0+0,ПГР1,6/20/17 17:20,16111,УГОЛЬ Г,69,48480,САРТАНА,6969,3168,34750,ПЕНИЗЕВИЧИ,5/31/17 16:55
55636823,45510,БОГУСЛАВСКИЙ,9190,45510+0+91900,ПГР2,6/19/17 17:00,16111,УГОЛЬ Г,70,48220,НОВОГРОДОВКА,2749,5575,45510,БОГУСЛАВСКИЙ,6/19/17 17:00
55638803,49290,РОДИНСКАЯ,242,49290+0+20160,ВЫГ2,6/19/17 10:55,16111,УГОЛЬ Г,0,49290,РОДИНСКАЯ,9190,2016,49290,РОДИНСКАЯ,6/19/17 10:55
55638803,49290,РОДИНСКАЯ,0,49290+186+20160,ОТОТ,6/19/17 6:30,16111,УГОЛЬ Г,69,49290,РОДИНСКАЯ,9190,2016,45510,БОГУСЛАВСКИЙ,6/17/17 17:50
55642052,45510,БОГУСЛАВСКИЙ,9190,45510+0+91900,ПГР2,6/19/17 17:00,16111,УГОЛЬ Г,69,48220,НОВОГРОДОВКА,1300,5575,45510,БОГУСЛАВСКИЙ,6/19/17 17:00
55642888,45510,БОГУСЛАВСКИЙ,9190,45510+0+91900,ПГР2,6/19/17 14:45,16111,УГОЛЬ Г,69,48100,РОЯ,1300,2749,45510,БОГУСЛАВСКИЙ,6/19/17 14:45
55642888,48200,ПОКРОВСК,6302,48200+0+0,ДОСЛ,6/20/17 17:40,16111,УГОЛЬ Г,69,48100,РОЯ,9190,6302,48200,ПОКРОВСК,6/20/17 17:40
55644348,49310,ДОБРОПОЛЬЕ,0,49310+457+21070,ОТОТ,6/18/17 17:10,16111,УГОЛЬ Г,66,49310,ДОБРОПОЛЬЕ,1153,2107,49310,ДОБРОПОЛЬЕ,6/18/17 11:15
55644348,49310,ДОБРОПОЛЬЕ,0,49310+985+21070,ОКОТ,6/19/17 11:45,16111,УГОЛЬ Г,66,49310,ДОБРОПОЛЬЕ,1153,2107,49310,ДОБРОПОЛЬЕ,6/18/17 11:15
55644348,49310,ДОБРОПОЛЬЕ,2107,49310+0+21070,ПГР2,6/19/17 11:45,16111,УГОЛЬ Г,65,47690,ЭНЕРГОДАР,1153,1320,49310,ДОБРОПОЛЬЕ,6/19/17 11:45
55644348,49310,ДОБРОПОЛЬЕ,242,49310+0+21070,ВЫГ2,6/19/17 11:45,16111,УГОЛЬ Г,0,49310,ДОБРОПОЛЬЕ,1153,2107,49310,ДОБРОПОЛЬЕ,6/19/17 11:45
55644348,47690,ЭНЕРГОДАР,0,47690+379+39890,ОТОТ,6/20/17 18:40,16111,УГОЛЬ Г,65,47690,ЭНЕРГОДАР,2107,1320,49310,ДОБРОПОЛЬЕ,6/19/17 11:45
55648570,48100,РОЯ,0,48100+810+23490,ОКОТ,6/19/17 10:00,16111,УГОЛЬ Г,69,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 1:35
55648570,48100,РОЯ,242,48100+0+27490,ВЫГ2,6/19/17 10:00,16111,УГОЛЬ Г,0,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 1:35
55654313,48220,НОВОГРОДОВКА,0,48220+404+55750,ОТОТ,6/18/17 20:40,16111,УГОЛЬ Г,69,48220,НОВОГРОДОВКА,9190,5575,45510,БОГУСЛАВСКИЙ,6/16/17 22:35
55654313,48220,НОВОГРОДОВКА,0,48220+524+55750,ПРДР,6/19/17 12:15,16111,УГОЛЬ Г,69,48220,НОВОГРОДОВКА,9190,5575,48220,НОВОГРОДОВКА,6/19/17 12:15
55654313,48220,НОВОГРОДОВКА,242,48220+0+55750,ВЫГ2,6/19/17 12:15,16111,УГОЛЬ Г,0,48220,НОВОГРОДОВКА,9190,5575,48220,НОВОГРОДОВКА,6/19/17 12:15
55654362,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/19/17 11:47,16111,УГОЛЬ Г,0,38810,БУРШТЫН,2107,1300,38810,БУРШТЫН,6/19/17 11:47
55654362,38810,БУРШТЫН,0,38810+756+13000,ОТОТ,6/19/17 4:47,16111,УГОЛЬ Г,66,38810,БУРШТЫН,2107,1300,49310,ДОБРОПОЛЬЕ,6/15/17 3:50
55654685,45510,БОГУСЛАВСКИЙ,9190,45510+0+91900,ПГР2,6/18/17 18:25,16111,УГОЛЬ Г,69,48100,РОЯ,1300,2749,45510,БОГУСЛАВСКИЙ,6/18/17 18:25
55654685,48100,РОЯ,0,48100+713+23490,ОТОТ,6/19/17 13:10,16111,УГОЛЬ Г,69,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 18:25
55654685,48100,РОЯ,242,48100+0+27490,ВЫГ2,6/20/17 7:00,16111,УГОЛЬ Г,0,48100,РОЯ,9190,2749,48100,РОЯ,6/20/17 7:00
55654883,45460,АРОМАТНАЯ,9190,45460+0+91900,ПГР2,6/18/17 23:10,16111,УГОЛЬ Г,69,48220,НОВОГРОДОВКА,2749,5575,45460,АРОМАТНАЯ,6/18/17 23:10
55655013,45510,БОГУСЛАВСКИЙ,9190,45510+0+91900,ПГР2,6/19/17 17:00,16111,УГОЛЬ Г,69,48220,НОВОГРОДОВКА,1300,5575,45510,БОГУСЛАВСКИЙ,6/19/17 17:00
55655518,40900,ЛАДЫЖИН,242,40900+0+36010,ВЫГ2,6/19/17 15:30,16111,УГОЛЬ Г,0,40900,ЛАДЫЖИН,9190,3601,45510,БОГУСЛАВСКИЙ,6/17/17 7:05
55655518,40900,ЛАДЫЖИН,0,40900+598+36010,ОТОТ,6/19/17 8:15,16111,УГОЛЬ Г,69,40900,ЛАДЫЖИН,9190,3601,45510,БОГУСЛАВСКИЙ,6/17/17 7:05
55657019,45460,АРОМАТНАЯ,9190,45460+0+91900,ПГР2,6/19/17 12:55,16111,УГОЛЬ Г,69,49100,КРИВОЙ ТОРЕЦ,2749,2409,45460,АРОМАТНАЯ,6/19/17 12:55
55657019,49100,КРИВОЙ ТОРЕЦ,0,49100+237+18400,ОТОТ,6/20/17 8:45,16111,УГОЛЬ Г,69,49100,КРИВОЙ ТОРЕЦ,9190,2409,45460,АРОМАТНАЯ,6/19/17 12:55
55657142,48200,ПОКРОВСК,6302,48200+0+0,ДОСЛ,6/19/17 0:20,16111,УГОЛЬ Г,69,48100,РОЯ,9190,6302,48200,ПОКРОВСК,6/19/17 0:20
55657142,48100,РОЯ,0,48100+714+23490,ОТОТ,6/19/17 23:45,16111,УГОЛЬ Г,69,48100,РОЯ,9190,6302,48200,ПОКРОВСК,6/19/17 0:20
55657266,49290,РОДИНСКАЯ,0,49290+182+20160,ОТОТ,6/18/17 17:05,16111,УГОЛЬ Г,69,49290,РОДИНСКАЯ,9190,2016,45510,БОГУСЛАВСКИЙ,6/16/17 12:50
55657266,49290,РОДИНСКАЯ,2016,49290+0+20160,ПГР2,6/19/17 4:25,16111,УГОЛЬ Г,64,40900,ЛАДЫЖИН,9190,3601,49290,РОДИНСКАЯ,6/19/17 4:25
55657266,49290,РОДИНСКАЯ,242,49290+0+20160,ВЫГ2,6/19/17 4:25,16111,УГОЛЬ Г,0,49290,РОДИНСКАЯ,9190,2016,49290,РОДИНСКАЯ,6/19/17 4:25
55657357,49290,РОДИНСКАЯ,0,49290+188+20160,ОТОТ,6/19/17 15:00,16111,УГОЛЬ Г,69,49290,РОДИНСКАЯ,9190,2016,45510,БОГУСЛАВСКИЙ,6/18/17 5:40
55657357,49290,РОДИНСКАЯ,242,49290+0+20160,ВЫГ2,6/19/17 22:45,16111,УГОЛЬ Г,0,49290,РОДИНСКАЯ,9190,2016,49290,РОДИНСКАЯ,6/19/17 22:45
55657357,49290,РОДИНСКАЯ,2016,49290+0+20160,ПГР2,6/19/17 22:45,16111,УГОЛЬ Г,66,40900,ЛАДЫЖИН,9190,3601,49290,РОДИНСКАЯ,6/19/17 22:45
55657381,38810,БУРШТЫН,0,38810+757+13000,ОТОТ,6/19/17 11:04,16111,УГОЛЬ Г,67,38810,БУРШТЫН,2107,6302,45000,НИЖНЕДН-УЗЕЛ,6/14/17 6:55
55657381,38810,БУРШТЫН,242,38810+0+63020,ВЫГ2,6/19/17 16:04,16111,УГОЛЬ Г,0,38810,БУРШТЫН,2107,6302,45000,НИЖНЕДН-УЗЕЛ,6/14/17 6:55
55659866,40900,ЛАДЫЖИН,242,40900+0+36010,ВЫГ2,6/19/17 12:50,16111,УГОЛЬ Г,0,40900,ЛАДЫЖИН,9190,3601,45510,БОГУСЛАВСКИЙ,6/17/17 7:05
55659866,40900,ЛАДЫЖИН,0,40900+598+36010,ОТОТ,6/19/17 8:15,16111,УГОЛЬ Г,69,40900,ЛАДЫЖИН,9190,3601,45510,БОГУСЛАВСКИЙ,6/17/17 7:05
55659924,49310,ДОБРОПОЛЬЕ,1153,49310+0+11530,ПГР2,6/18/17 17:05,16111,УГОЛЬ Г,62,49310,ДОБРОПОЛЬЕ,2016,2107,49310,ДОБРОПОЛЬЕ,6/18/17 17:05
55659924,49310,ДОБРОПОЛЬЕ,0,49310+140+33440,ПРДР,6/20/17 3:30,16111,УГОЛЬ Г,62,49310,ДОБРОПОЛЬЕ,1153,2107,49310,ДОБРОПОЛЬЕ,6/18/17 17:05
55659924,49310,ДОБРОПОЛЬЕ,0,49310+140+33440,ПРДР,6/20/17 5:30,16111,УГОЛЬ Г,62,49310,ДОБРОПОЛЬЕ,1153,2107,49310,ДОБРОПОЛЬЕ,6/18/17 17:05
55659940,45510,БОГУСЛАВСКИЙ,9190,45510+0+91900,ПГР2,6/19/17 4:35,16111,УГОЛЬ Г,69,49100,КРИВОЙ ТОРЕЦ,1300,2409,45510,БОГУСЛАВСКИЙ,6/19/17 4:35
55661052,45510,БОГУСЛАВСКИЙ,9190,45510+0+91900,ПГР2,6/20/17 11:35,16111,УГОЛЬ Г,69,48100,РОЯ,2749,2749,45510,БОГУСЛАВСКИЙ,6/20/17 11:35
55661086,40900,ЛАДЫЖИН,242,40900+0+36010,ВЫГ2,6/19/17 10:00,16111,УГОЛЬ Г,0,40900,ЛАДЫЖИН,,3601,49290,РОДИНСКАЯ,6/15/17 10:25
55661086,40900,ЛАДЫЖИН,242,40900+0+36010,ВЫГ2,6/19/17 9:50,16111,УГОЛЬ Г,0,40900,ЛАДЫЖИН,2016,3601,49290,РОДИНСКАЯ,6/15/17 10:25
55661581,48100,РОЯ,0,48100+710+23490,ОТОТ,6/18/17 21:40,16111,УГОЛЬ Г,69,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 12:25
55661581,48100,РОЯ,0,48100+810+23490,ОКОТ,6/19/17 10:00,16111,УГОЛЬ Г,69,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 12:25
55661581,48100,РОЯ,242,48100+0+27490,ВЫГ2,6/19/17 10:00,16111,УГОЛЬ Г,0,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 12:25
55732028,49290,РОДИНСКАЯ,242,49290+0+20160,ВЫГ2,6/19/17 10:50,16111,УГОЛЬ Г,0,49290,РОДИНСКАЯ,9190,2016,45510,БОГУСЛАВСКИЙ,6/17/17 17:40
55732028,49290,РОДИНСКАЯ,0,49290+185+20160,ОТОТ,6/19/17 3:00,16111,УГОЛЬ Г,69,49290,РОДИНСКАЯ,9190,2016,45510,БОГУСЛАВСКИЙ,6/17/17 17:40
55732036,45460,АРОМАТНАЯ,9190,45460+0+91900,ПГР2,6/19/17 12:55,16111,УГОЛЬ Г,69,49100,КРИВОЙ ТОРЕЦ,2749,2409,45460,АРОМАТНАЯ,6/19/17 12:55
55732036,49100,КРИВОЙ ТОРЕЦ,0,49100+234+18400,ОТОТ,6/19/17 23:00,16111,УГОЛЬ Г,69,49100,КРИВОЙ ТОРЕЦ,9190,2409,45460,АРОМАТНАЯ,6/19/17 12:55
55732036,49100,КРИВОЙ ТОРЕЦ,242,49100+0+24090,ВЫГ2,6/20/17 14:10,16111,УГОЛЬ Г,0,49100,КРИВОЙ ТОРЕЦ,9190,2409,49100,КРИВОЙ ТОРЕЦ,6/20/17 14:10
55732853,38810,БУРШТЫН,0,38810+757+13000,ОТОТ,6/19/17 11:04,16111,УГОЛЬ Г,69,38810,БУРШТЫН,9190,1300,45510,БОГУСЛАВСКИЙ,6/16/17 5:45
55732853,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/19/17 16:04,16111,УГОЛЬ Г,0,38810,БУРШТЫН,9190,1300,45510,БОГУСЛАВСКИЙ,6/16/17 5:45
55733364,48100,РОЯ,0,48100+710+23490,ОТОТ,6/18/17 21:40,16111,УГОЛЬ Г,69,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 13:45
55733364,48100,РОЯ,0,48100+810+23490,ОКОТ,6/19/17 10:00,16111,УГОЛЬ Г,69,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 13:45
55733364,48100,РОЯ,242,48100+0+27490,ВЫГ2,6/19/17 10:00,16111,УГОЛЬ Г,0,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/18/17 13:45
55734842,48100,РОЯ,0,48100+810+23490,ОКОТ,6/19/17 10:00,16111,УГОЛЬ Г,69,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/17/17 22:25
55734842,48100,РОЯ,242,48100+0+27490,ВЫГ2,6/19/17 10:00,16111,УГОЛЬ Г,0,48100,РОЯ,9190,2749,45510,БОГУСЛАВСКИЙ,6/17/17 22:25
55738629,48220,НОВОГРОДОВКА,0,48220+422+55750,ОТОТ,6/20/17 16:40,16111,УГОЛЬ Г,69,48220,НОВОГРОДОВКА,9190,5575,45460,АРОМАТНАЯ,6/17/17 19:55
55746838,49310,ДОБРОПОЛЬЕ,1153,49310+0+11530,ПГР2,6/18/17 17:10,16111,УГОЛЬ Г,64,49310,ДОБРОПОЛЬЕ,2016,2107,49310,ДОБРОПОЛЬЕ,6/18/17 17:10
55746838,49310,ДОБРОПОЛЬЕ,0,49310+128+33440,ПРДР,6/19/17 5:55,16111,УГОЛЬ Г,64,49310,ДОБРОПОЛЬЕ,1153,2107,49310,ДОБРОПОЛЬЕ,6/18/17 17:10
55746838,49310,ДОБРОПОЛЬЕ,0,49310+128+33440,ПРДР,6/19/17 7:55,16111,УГОЛЬ Г,64,49310,ДОБРОПОЛЬЕ,1153,2107,49310,ДОБРОПОЛЬЕ,6/18/17 17:10
55753529,45510,БОГУСЛАВСКИЙ,9190,45510+0+91900,ПГР2,6/19/17 14:45,16111,УГОЛЬ Г,69,48100,РОЯ,1300,2749,45510,БОГУСЛАВСКИЙ,6/19/17 14:45
